Name,description,timestamp,begin,end,altitudeMode,tessellate,extrude,visibility,drawOrder,icon,atr_gr_id,atr_gr_tipo,atr_gr_visible,atr_gr_tiene_q,atr_gr_alerta,equip_a_codigo,equip_a_observaciones,equip_a_estado_fecha,equip_a_fecha_declaracion,estado_id,equip_b_senalizacion_ext,equip_b_acceso_modo,equip_b_nombre,cerramiento_id,acc_id,acc_dis_id,equip_b_tiene_interes,equip_b_superficie_aprox,cerramiento_material_id,web,mirador_entorno_ambiental,tipo_estructura_id,OGR_GEOM_WKT
,,,,,,-1,-1,-1,,,81767,11,true,false,,LNUMR00001,Mirador en la senda de retorno,2010-05-19T22:00:00Z,2010-03-01T23:00:00Z,1,false,Mirador en la senda de retorno de la Laguna Negra,Mirador desde Laguna Negra,3,1,2,true,0,9,,Mirador del valle del Revinuesa desde la Laguna Negra,2,POINT (-2.846660865286205 41.997644299283678)
,,,,,,-1,-1,-1,,,81768,11,true,false,,LNUMR00002,Pasarela sobre la morrena de la laguna,2010-05-19T22:00:00Z,2010-03-01T23:00:00Z,1,true,El mirador lo constituye la propia pasarela de la Laguna Negra,Mirador-pasarela Laguna Negra,3,1,2,true,0,11,,Mirador de la Laguna negra,2,POINT (-2.846296431606904 41.998562481613426)
,,,,,,-1,-1,-1,,,81769,11,true,false,,LNUMR00003,,2010-05-19T22:00:00Z,2010-03-01T23:00:00Z,1,true,Pista forestal,Castroviejo,3,1,2,true,0,8,,Mirador del valle del Duero desde Castroviejo,2,POINT (-2.921235290453181 41.986161143618766)
,,,,,,-1,-1,-1,,,81770,11,true,false,,LNUMR00004,Sin instalaciones.,2010-05-19T22:00:00Z,2010-03-01T23:00:00Z,3,false,Senda desde la Laguna,Mirador de La Laguna Negra,1,1,2,true,0,1,,Mirador de la laguna desde arriba,3,POINT (-2.849969952003539 41.997315428827797)
,,,,,,-1,-1,-1,,,81771,11,true,false,,LNUMR00005,Sin instalaciones.,2010-05-19T22:00:00Z,2010-03-01T23:00:00Z,3,true,Senda desde Bocalprado,Mirador de La Laguna Negra,1,1,2,true,0,1,,Mirador de la laguna desde la pista de Covaleda,3,POINT (-2.851017772286526 41.993263836804395)
,,,,,,-1,-1,-1,,,81772,11,true,false,,LNUMR00006,Sin instalaciones.,2010-05-19T22:00:00Z,2010-03-01T23:00:00Z,3,false,Senda desde Laguna Negra,Mirador de la Cascada,1,1,2,true,0,1,,Mirador de la cascada de la laguna,3,POINT (-2.848401459739172 41.996836020088168)
,,,,,,-1,-1,-1,,,81773,11,true,false,,LNUMR00007,Sin instalaciones.,2010-05-19T22:00:00Z,2010-03-01T23:00:00Z,3,false,Carretera a Montenegro,Mirador de Santa Inés,1,1,2,true,0,1,,Mirador de Urbión desde Santa Inés,3,POINT (-2.78553741051397 42.03842702432042)
,,,,,,-1,-1,-1,,,78617,11,false,true,false,FCCMR00004,Firme de zahorra,2009-12-16T23:00:00Z,2006-09-19T22:00:00Z,1,true,Encontramos este mirador en el punto final de la Senda de Mazobre,Mirador de la cascada en la Senda de Mazobre,3,1,2,true,0,9,,,2,POINT (-4.792775620674453 42.958699307073829)
,,,,,,-1,-1,-1,,,82640,11,true,false,,LSNMR00001,MIR.01,2010-05-31T22:00:00Z,2004-01-14T23:00:00Z,1,true,Carretera,Neveira,2,1,3,true,0,2,,Lago de Sanabria,2,POINT (-6.720631831325867 42.132477276648785)
,,,,,,-1,-1,-1,,,82641,11,true,false,,LSNMR00002,MIR.02,2010-05-31T22:00:00Z,2004-01-14T23:00:00Z,1,true,Carretera,Los Ojos,2,1,2,true,0,2,,Lago de Sanabria,2,POINT (-6.726466745814144 42.141850879522984)
,,,,,,-1,-1,-1,,,82642,11,true,false,,LSNMR00003,MIR.03,2010-05-31T22:00:00Z,2004-01-14T23:00:00Z,1,true,Sendero,Forcadura,2,1,2,true,0,9,,Cañón del Forcadura,2,POINT (-6.719984544148964 42.155230581798364)
,,,,,,-1,-1,-1,,,82643,11,true,false,,LSNMR00004,MIR.04,2010-05-31T22:00:00Z,2002-01-14T23:00:00Z,1,true,Sendero,Bubela,2,1,2,true,0,9,,Valle de Sotillo,2,POINT (-6.719073327712588 42.094991809562366)
,,,,,,-1,-1,-1,,,82644,11,true,false,,LSNMR00005,MIR.05,2010-05-31T22:00:00Z,2000-01-14T23:00:00Z,1,true,Sendero,Cascada de Sotillo,2,1,2,true,0,9,,Cascada de Sotillo,2,POINT (-6.752171040883911 42.092169050216071)
,,,,,,-1,-1,-1,,,82645,11,true,false,,LSNMR00006,MIR.06,2010-05-31T22:00:00Z,2002-01-14T23:00:00Z,1,true,Pista forestal,Pinar de Quintana,2,1,2,true,0,9,,Lago de Sanabria,2,POINT (-6.705248154882217 42.103496547340271)
,,,,,,-1,-1,-1,,,82646,11,true,false,,LSNMR00007,MIR.07,2010-05-31T22:00:00Z,2005-01-14T23:00:00Z,1,false,,La Filatería,2,3,2,true,0,9,,Acebedas de Valdesirgas,2,POINT (-6.885889260614849 42.154293585714868)
,,,,,,-1,-1,-1,,,82647,11,true,false,,LSNMR00008,,2010-05-31T22:00:00Z,2007-01-14T23:00:00Z,1,true,Carretera,Mirador Vigo de Sanabria,2,1,2,true,0,9,,Lago de Sanabria,2,POINT (-6.691297120618965 42.131703352716869)
,,,,,,-1,-1,-1,,,83576,11,true,false,,LVFMR00001,,2010-03-02T23:00:00Z,2006-07-04T22:00:00Z,1,false,,Apartadero de La Laguna de Barillos,2,1,1,false,0,26,,La Laguna de Barillos,2,POINT (-5.57191905711681 41.861249550110486)
,,,,,,-1,-1,-1,,,83577,11,true,false,,LVFMR00002,,2010-03-02T23:00:00Z,2006-07-04T22:00:00Z,1,false,,Apartadero de Lagunas de Tapioles,2,1,1,false,0,26,,La Laguna de Barillos,2,POINT (-5.527073460110358 41.862468645024869)
,,,,,,-1,-1,-1,,,83860,11,true,false,,MDLMR00001,,2009-11-25T23:00:00Z,2002-07-31T22:00:00Z,4,true,,Mirador de Las Pedrices,1,2,2,false,0,1,,Las Médulas,4,POINT (-6.774791523289112 42.449553169587759)
,,,,,,-1,-1,-1,,,83861,11,true,false,,MDLMR00002,,2009-11-25T23:00:00Z,2002-07-31T22:00:00Z,3,true,,Mirador de Orellán,3,2,1,false,0,29,,Las Médulas,4,POINT (-6.751680544092204 42.456610495660541)
,,,,,,-1,-1,-1,,,83862,11,true,false,,MDLMR00003,,2009-11-25T23:00:00Z,2002-07-31T22:00:00Z,4,true,,Mirador del Alto de Reirigo,1,2,2,false,0,1,,Las Médulas,4,POINT (-6.766962901542536 42.450091613422735)
,,,,,,-1,-1,-1,,,83863,11,true,false,,MDLMR00004,,2009-11-25T23:00:00Z,2002-07-31T22:00:00Z,1,true,,Mirador del Lago Somido,3,2,2,false,0,11,,Chao de Maseiros,4,POINT (-6.779027115053937 42.462071733011236)
,,,,,,-1,-1,-1,,,83864,11,true,false,,MDLMR00005,,2011-06-11T22:00:00Z,2002-07-31T22:00:00Z,1,false,,Mirador Chao de Maseriros,4,3,2,false,0,4,,,4,POINT (-6.779101318674523 42.461725202361592)
,,,,,,-1,-1,-1,,,84212,11,true,false,,MOBMR00001,,2009-11-22T23:00:00Z,2006-10-13T22:00:00Z,1,true,,Mirador de Vista Alegre,1,2,2,false,0,1,,"Valle del Oca, Viña de Oña",2,POINT (-3.405922960023525 42.732536763392353)
,,,,,,-1,-1,-1,,,84213,11,true,false,,MOBMR00002,Mirador natural sin infraestructura propia,2009-11-25T23:00:00Z,2006-10-13T22:00:00Z,3,false,,Mirador Susenes,1,2,2,false,0,1,,Desfiladero de la Horadada,3,POINT (-3.411580875483462 42.776769750808832)
,,,,,,-1,-1,-1,,,84214,11,true,false,,MOBMR00003,"Está en la ruta marcado por ""Raíces de Castilla""",2009-11-25T23:00:00Z,2006-10-13T22:00:00Z,1,true,,Mirador de Tobera (El Molinos),1,1,1,false,0,1,,Cascada Tobera,2,POINT (-3.305399235708542 42.749327475687863)
,,,,,,-1,-1,-1,,,84215,11,true,false,,MOBMR00004,,2009-12-15T23:00:00Z,2006-10-13T22:00:00Z,1,true,,Mirador del Portillo de Busto,1,1,2,false,0,1,,Bureba-Merindades,2,POINT (-3.266401051914964 42.689970417412525)
,,,,,,-1,-1,-1,,,84216,11,true,false,,MOBMR00005,,2010-03-03T23:00:00Z,2006-10-13T22:00:00Z,1,true,,Mirador del Ebro,3,1,2,false,0,9,,Desfiladero del Sobrón,2,POINT (-3.139376288490703 42.764424680229396)
,,,,,,-1,-1,-1,,,84620,11,true,true,,MSTMR00001,Mirador con barandilla de hierro y suelo forrado en piedra caliza.,2009-11-09T23:00:00Z,2008-03-23T23:00:00Z,3,true,Pista forestal y senderos,Mirador del Salto del Nervión,3,1,3,false,0,8,,Cortados de Sierra Salvada,2,POINT (-2.981053854803192 42.939709822005689)
,,,,,,-1,-1,-1,,,84621,11,true,true,,MSTMR00002,Mirador con barandilla de hierro y suelo forrado en piedra caliza.,2009-11-09T23:00:00Z,2008-03-23T23:00:00Z,3,true,Pista forestal y senderos,Mirador de Esquina Rubén,3,1,2,false,0,8,,Cortados de Sierra Salvada,2,POINT (-3.003153150960063 42.953399062855922)
,,,,,,-1,-1,-1,,,85063,11,false,false,,NCPMR00001,,2010-03-08T23:00:00Z,2001-05-16T22:00:00Z,1,true,,Mirador de Campos,4,1,2,false,0,4,,Zona húmeda Laguna de la Nava,1,POINT (-4.712163873760653 42.025182203390898)
,,,,,,-1,-1,-1,,,85064,11,false,false,,NCPMR00002,,2010-03-08T23:00:00Z,2001-05-16T22:00:00Z,3,true,,Castillo Torremormojón,4,1,1,false,0,4,,Zona húmeda Laguna de la Nava,2,POINT (-4.771857038001865 41.95951684964848)
,,,,,,-1,-1,-1,,,85339,11,true,true,,OJGMR00001,,2010-06-06T22:00:00Z,2000-01-14T23:00:00Z,3,true,Con vehículo por carretera asfaltada que conecta el Valle de Villamartín con Ahedo y Cogullos,Alto de Retuerta,2,1,3,true,0,17,,"Cerro testigo ""La Mesa"", sinclinal de Villamartín, relieve de cuestas",2,POINT (-3.637386818643049 43.008794348229358)
,,,,,,-1,-1,-1,,,85993,11,true,false,,PEUMR00001,,2011-06-12T22:00:00Z,1995-05-29T22:00:00Z,2,false,,Collada de Lois,4,3,2,false,0,4,,,4,POINT (-5.198014281231123 42.960791302315563)
,,,,,,-1,-1,-1,,,85994,11,true,false,,PEUMR00003,,2011-06-12T22:00:00Z,1995-05-29T22:00:00Z,1,false,,Mirador de Huelde,4,3,2,false,0,4,,,4,POINT (-5.057242313662941 42.940265599796376)
,,,,,,-1,-1,-1,,,85995,11,true,false,,PEUMR00004,,2011-06-12T22:00:00Z,1995-05-29T22:00:00Z,3,true,Senda,Mirador de la Puerta,3,1,2,false,0,9,,Embalse de Riaño,2,POINT (-4.997948421327436 42.988582346467823)
,,,,,,-1,-1,-1,,,85996,11,true,false,,PEUMR00005,,2011-06-12T22:00:00Z,1995-05-29T22:00:00Z,3,true,Senda,Mirador de Lodares,3,1,2,false,0,9,,Embalse del Porma,2,POINT (-5.264704979026717 42.941529012606217)
,,,,,,-1,-1,-1,,,85997,11,true,false,,PEUMR00006,,2011-06-12T22:00:00Z,1995-05-29T22:00:00Z,3,false,Carretera LE-331,Mirador de Los Fontanales,2,1,2,false,0,9,,Embalse del Porma,2,POINT (-5.282283159052473 42.92750354779443)
,,,,,,-1,-1,-1,,,85998,11,true,false,,PEUMR00007,,2011-06-12T22:00:00Z,1995-05-29T22:00:00Z,1,false,Pista forestal,Mirador de Los Porros,2,1,2,false,0,9,,Valle de Sajambre,2,POINT (-5.006097843729083 43.167631266928602)
,,,,,,-1,-1,-1,,,85999,11,true,false,,PEUMR00008,,2011-06-12T22:00:00Z,1995-05-29T22:00:00Z,4,true,Senda,Mirador de Piedrasitas,1,1,2,false,0,4,,Valle Valdeón - Macizos Picos Europa,2,POINT (-4.980363593229046 43.128998199623034)
,,,,,,-1,-1,-1,,,86000,11,true,false,,PEUMR00009,,2011-06-12T22:00:00Z,1995-05-29T22:00:00Z,1,false,Carretera,Mirador de Valdeón,2,1,2,false,0,9,,Valle Valdeón,2,POINT (-4.968122760038144 43.129626982424682)
,,,,,,-1,-1,-1,,,86001,11,true,false,,PEUMR00010,,2011-06-12T22:00:00Z,1995-05-29T22:00:00Z,3,false,Carretera LE-331,Mirador de Vegamián,2,1,2,false,0,9,,Embalse del Porma,2,POINT (-5.28089608738183 42.934609146192926)
,,,,,,-1,-1,-1,,,86002,11,true,false,,PEUMR00011,,2011-06-12T22:00:00Z,1995-05-29T22:00:00Z,3,false,Carretera,Mirador del Lago de Isoba,1,1,2,false,0,4,,Lago de Isoba,2,POINT (-5.315918818057206 43.045802340617946)
,,,,,,-1,-1,-1,,,86003,11,true,false,,PEUMR00012,,2011-06-12T22:00:00Z,1995-05-29T22:00:00Z,1,true,Carretera,Mirador del Tombo,2,1,2,false,0,17,,Picos de Europa,2,POINT (-4.903771352342435 43.17097932465397)
,,,,,,-1,-1,-1,,,86004,11,true,false,,PEUMR00013,,2011-06-12T22:00:00Z,1995-05-29T22:00:00Z,2,false,,Mirador Portilla la Reina,4,3,2,false,0,4,,,4,POINT (-4.849059943985458 43.043953778860214)
,,,,,,-1,-1,-1,,,86005,11,true,false,,PEUMR00014,,2011-06-12T22:00:00Z,1995-05-29T22:00:00Z,3,false,Carretera,Mirador Sierra de Orpiñas,2,1,2,false,0,9,,Valle y Sierra Orpiñas,2,POINT (-4.821791164634831 43.052636919096535)
,,,,,,-1,-1,-1,,,86006,11,true,false,,PEUMR00017,,2011-06-12T22:00:00Z,1995-05-29T22:00:00Z,1,false,,Soto de Sajambre,2,3,2,false,0,9,,,2,POINT (-5.051232144318914 43.148463973002237)
,,,,,,-1,-1,-1,,,86007,11,true,false,,PEUMR00018,,2011-06-12T22:00:00Z,1995-05-29T22:00:00Z,1,false,,Verrunde,1,1,2,false,0,1,,,4,POINT (-5.027372240287437 43.128868942953169)
,,,,,,-1,-1,-1,,,88854,11,true,false,,RCDMR00001,"El mirador se ubica en terrenos de camino vecinal, de titularidad municipal, aunque su propiedad es de la Consejería",2009-11-08T23:00:00Z,2002-04-10T22:00:00Z,1,false,,Mirador del Teso Sombrero,3,1,2,false,0,9,,,2,POINT (-5.21401163678855 41.399691006466973)
,,,,,,-1,-1,-1,,,78625,11,false,true,false,FCCMR00012,"Mirador de madera tratada con rampa de acceso de 28m de largo y 1,5m de ancho. Barandilla perimetral de protección.",2009-12-16T23:00:00Z,2010-02-24T23:00:00Z,1,true,En el trayecto de la Senda de Ursi.,Mirador de San Julián,3,1,1,true,0,9,,,2,POINT (-4.332845668347379 42.894770751208526)
,,,,,,-1,-1,-1,,,89159,11,true,false,,SGRAP00004,"Sólo se llega andando, es la cumbre de La Mira a 2347 metros de altitud. Tiene una torreta de piedra de 5 metros de alto y escaleras de piedra hasta arriba, es un antigüo telegrafo óptico. Tambien es vértice geodésico.",2010-07-22T22:00:00Z,1996-06-19T22:00:00Z,1,false,"Por la senda del carril de los Galayos, en la cuimbre de La Mira a 3,40 minutos desde Guisando, andando",Cumbre de la Mira,1,2,2,false,0,3,,Vistas a los Galayos y Macizo Central de Gredos,3,POINT (-5.182592094899582 40.259614222282259)
,,,,,,-1,-1,-1,,,89160,11,false,false,,SGRAP00005,Hostal El Fogón de Gredos. Bar y restaurante. 6 contenedores entre paredes de piedra. Entrada del Camping de Guisando y zona de baño en el río Pelayos próximo a la carretera.,2010-07-22T22:00:00Z,1996-06-19T22:00:00Z,3,true,"Carretera forestal desde Guisando al camping, en la entrada al Fogón de Gredos a 2,5 km de Guisando, en coche",Hostal Don Pepe,3,1,2,false,0,11,,Vistas a valle de rio Pelayos,3,POINT (-5.152442172132151 40.223192537188673)
,,,,,,-1,-1,-1,,,89161,11,false,false,,SGRAP00007,En construccion,2010-07-22T22:00:00Z,1996-06-19T22:00:00Z,4,false,"Desde Navarredonda de Gredos a Hoyos del Espino, en la C-500, a escasos 200 metros del pueblo en el lado izquierdo, en coche",Mirador a Mesegosillo,2,1,2,false,0,11,,Vistas al Macizo Central,3,POINT (-5.164079677327391 40.352174577484298)
,,,,,,-1,-1,-1,,,89162,11,true,false,,SGRAP00011,"En la vertiente sur de la carretera a Tornavacas, en el alto del Puerto de Tornavacas",2010-07-22T22:00:00Z,1996-06-19T22:00:00Z,1,false,"En la N-110, en el alto del puerto de Tornavacas",Puerto de Tornavacas,1,1,2,false,0,1,,Vistas al Valle del Jerte,2,POINT (-5.662548277723348 40.272667631004019)
,,,,,,-1,-1,-1,,,89163,11,false,false,,SGRAP00014,No hay instalaciones propias del mirador,2010-07-22T22:00:00Z,1996-06-19T22:00:00Z,4,true,"En el alto del puerto del Tremedal, carretera de Solana de Avila a Becedas, en coche",El Tremedal,1,1,2,false,0,1,,Macizo Occidental de Gredos,3,POINT (-5.617303863837452 40.363889707834012)
,,,,,,-1,-1,-1,,,89164,11,true,false,,SGRAP00015,Inicio de senda de la Garganta de Galín Gomez,2010-07-22T22:00:00Z,1996-06-19T22:00:00Z,3,true,"En la carretera que une Umbrias con La Nava de Barco, en el puerto, en coche",Puerto de Umbrías,2,1,2,false,0,10,,"Vistas al Aravalle, Solana de Avila, Sierra Llana y la Nava de Barco",3,POINT (-5.561695974842054 40.303154631430985)
,,,,,,-1,-1,-1,,,89165,11,true,false,,SGRAP00017,"Inicio de sendas del Torozo, La Rubia y la Calzada Romana. Pequeña mesa interpretativa con los pueblos del Barranco de las Cinco Villas",2010-07-22T22:00:00Z,1996-06-19T22:00:00Z,3,false,"Carretera N-502, en el alto del puerto del Pico, en coche",Puerto del Pico,1,1,2,false,0,3,,Vistas al Barranco de las Cinco Villas,2,POINT (-5.012822490023556 40.321182621818942)
,,,,,,-1,-1,-1,,,89166,11,false,false,,SGRAP00018,Estación metereológica. Fuente y pilón de incendios próximo.,2010-07-22T22:00:00Z,1996-06-19T22:00:00Z,3,false,"Carretera forestal asfaltada del Sidrillo, desde la N-502 hacia San esteban del Valle, a 2,5 km del cruce, en coche",Estación metereológica,3,1,2,false,0,3,,Vistas al Barranco de las Cinco Villas,3,POINT (-4.999972387638707 40.307862599842025)
,,,,,,-1,-1,-1,,,89167,11,false,false,,SGRAP00016,Con una mesa y una pequeña entrada antes de llegar al pueblo de Villarejo se contempla el casco urbano de Villarejo y zonas de cultivos cercanos,2010-07-22T22:00:00Z,1996-06-19T22:00:00Z,1,true,"Por la carretera de Cuevas del Valle a Villarejo del Valle, en coche",Mirador a Villarejo,3,1,2,false,0,3,,Vistas al pueblo de Villarejo.,3,POINT (-5.000602448476322 40.28521261043479)
,,,,,,-1,-1,-1,,,89168,11,false,false,,SGRAP00019,"En la carretera N-502, en obras ahora por la ubicación de un pilón de incendios.",2010-07-22T22:00:00Z,1996-06-19T22:00:00Z,3,false,"En la N-502 en la subida del puerto del Pico, en coche",Mirador a los Riscos de Villarejo,3,1,2,false,0,2,,Mirador a los Riscos de Villarejo al norte.,3,POINT (-4.976422395836636 40.296612676638688)
,,,,,,-1,-1,-1,,,89169,11,true,false,,SGRAP00009,Tiene un panel interpretativo del Circo de gredos. Se llega andando por la senda de la Laguna Grande de Gredos,2010-07-22T22:00:00Z,1996-06-19T22:00:00Z,1,true,"Por la senda de la Laguna Grande a 1,40 minutos, andando",Alto de los Barrerones,1,2,2,false,0,1,,Vistas al Circo de Gredos,3,POINT (-5.261383658647914 40.270466590803231)
,,,,,,-1,-1,-1,,,89170,11,true,false,,SGRAP00010,Estructura de madera elevada en construccion,2010-07-22T22:00:00Z,1996-06-19T22:00:00Z,4,false,"Carretera de Navatejares a Cabezas Altas, en coche",Cabezas Altas,1,1,2,false,0,1,,Vistas al Valle de Aravalle y Barco de Ávila,3,POINT (-5.534867538681683 40.327515411269495)
,,,,,,-1,-1,-1,,,89171,11,false,false,,SGRAP00013,"En la subida al Puerto de Serranillos, arboles, pequeña zona de aparcamiento y pilón contra incendios",2010-07-22T22:00:00Z,1996-06-19T22:00:00Z,3,false,"En la subida del Puerto de Serranillos en un pequeño ensanchamiento de la carretera a ambos lados, en coche",Mirador de la carretera del puerto de Serranillos,3,2,2,false,0,3,,Mirador al Barranco de las Cinco Villas.,3,POINT (-4.960049703272816 40.276091575317771)
